<coordinates>
-110.540328,68.557998,0.0 
-110.535779,68.558877,0.0 
-110.533119,68.559943,0.0 
-110.530715,68.560696,0.0 
-110.526939,68.561230,0.0 
-110.527454,68.562171,0.0 
-110.525136,68.562892,0.0 
-110.522733,68.562579,0.0 
-110.520158,68.563237,0.0 
-110.515695,68.564712,0.0 
-110.512777,68.566280,0.0 
-110.508571,68.565653,0.0 
-110.505138,68.565276,0.0 
-110.501361,68.563896,0.0 
-110.500246,68.562610,0.0 
-110.497756,68.560791,0.0 
-110.498357,68.559536,0.0 
-110.499988,68.558186,0.0 
-110.501018,68.556586,0.0 
-110.503850,68.554945,0.0 
-110.507284,68.553753,0.0 
-110.510288,68.552906,0.0 
-110.510030,68.551211,0.0 
-110.508914,68.549516,0.0 
-110.505669,68.548558,0.0 
-110.503438,68.547805,0.0 
-110.501721,68.547240,0.0 
-110.500605,68.546329,0.0 
-110.501206,68.544822,0.0 
-110.503781,68.543472,0.0 
-110.505927,68.541117,0.0 
-110.507643,68.540081,0.0 
-110.512192,68.538731,0.0 
-110.514510,68.538072,0.0 
-110.516913,68.536721,0.0 
-110.519231,68.534994,0.0 
-110.521119,68.533580,0.0 
-110.523780,68.532512,0.0 
-110.527985,68.530942,0.0 
-110.531848,68.530188,0.0 
-110.538199,68.529151,0.0 
-110.541718,68.528617,0.0 
-110.546096,68.528303,0.0 
-110.548756,68.528271,0.0 
-110.552533,68.527612,0.0 
-110.558198,68.527077,0.0 
-110.564721,68.526323,0.0 
-110.567639,68.525758,0.0 
-110.571244,68.525569,0.0 
-110.574506,68.525318,0.0 
-110.580256,68.525035,0.0 
-110.584719,68.524815,0.0 
-110.586779,68.524941,0.0 
-110.587380,68.525381,0.0 
-110.586093,68.525915,0.0 
-110.586264,68.526920,0.0 
-110.587552,68.527548,0.0 
-110.590899,68.528020,0.0 
-110.594762,68.528145,0.0 
-110.596478,68.528177,0.0 
-110.597852,68.527988,0.0 
-110.599053,68.527988,0.0 
-110.603087,68.528082,0.0 
-110.604117,68.528836,0.0 
-110.606091,68.528805,0.0 
-110.610031,68.528322,0.0 
-110.613894,68.527914,0.0 
-110.616726,68.527662,0.0 
-110.618872,68.527380,0.0 
-110.622648,68.527380,0.0 
-110.624193,68.527537,0.0 
-110.625824,68.527537,0.0 
-110.627712,68.527128,0.0 
-110.629944,68.527097,0.0 
-110.631832,68.527411,0.0 
-110.633463,68.527788,0.0 
-110.635094,68.528228,0.0 
-110.634064,68.528919,0.0 
-110.633463,68.529736,0.0 
-110.634128,68.530293,0.0 
-110.635759,68.530670,0.0 
-110.640394,68.531173,0.0 
-110.643140,68.531393,0.0 
-110.644342,68.531550,0.0 
-110.648204,68.531487,0.0 
-110.650522,68.531927,0.0 
-110.654298,68.532524,0.0 
-110.655328,68.532869,0.0 
-110.656015,68.533246,0.0 
-110.657045,68.534440,0.0 
-110.656530,68.535319,0.0 
-110.655500,68.535728,0.0 
-110.653783,68.536638,0.0 
-110.651552,68.536858,0.0 
-110.649320,68.537204,0.0 
-110.648032,68.537643,0.0 
-110.648227,68.538633,0.0 
-110.649686,68.539418,0.0 
-110.651574,68.539167,0.0 
-110.652604,68.539073,0.0 
-110.653634,68.539450,0.0 
-110.652947,68.540046,0.0 
-110.650630,68.540894,0.0 
-110.648484,68.541428,0.0 
-110.647797,68.542025,0.0 
-110.647797,68.543061,0.0 
-110.648742,68.543908,0.0 
-110.649772,68.544348,0.0 
-110.651316,68.544348,0.0 
-110.655093,68.543532,0.0 
-110.660844,68.542244,0.0 
-110.663590,68.541899,0.0 
-110.666680,68.541930,0.0 
-110.667968,68.541836,0.0 
-110.668483,68.541522,0.0 
-110.670972,68.541459,0.0 
-110.673461,68.541051,0.0 
-110.674662,68.540423,0.0 
-110.674233,68.539795,0.0 
-110.674062,68.539355,0.0 
-110.675521,68.538916,0.0 
-110.677152,68.538665,0.0 
-110.678954,68.538382,0.0 
-110.680671,68.538225,0.0 
-110.683589,68.538413,0.0 
-110.686936,68.538947,0.0 
-110.690799,68.539670,0.0 
-110.692687,68.540360,0.0 
-110.694403,68.540423,0.0 
-110.696807,68.540800,0.0 
-110.701442,68.541428,0.0 
-110.703931,68.541962,0.0 
-110.704360,68.542495,0.0 
-110.704446,68.543375,0.0 
-110.704360,68.544191,0.0 
-110.703587,68.544693,0.0 
-110.703758,68.544975,0.0 
-110.710024,68.546702,0.0 
-110.711912,68.547707,0.0 
-110.715259,68.549558,0.0 
-110.718006,68.551191,0.0 
-110.720838,68.552069,0.0 
-110.721954,68.553387,0.0 
-110.724701,68.554862,0.0 
-110.728546,68.556488,0.0 
-110.730949,68.557209,0.0 
-110.733352,68.557806,0.0 
-110.734897,68.559061,0.0 
-110.735240,68.559563,0.0 
-110.734382,68.559939,0.0 
-110.731807,68.560253,0.0 
-110.734292,68.561820,0.0 
-110.735665,68.562604,0.0 
-110.735579,68.563639,0.0 
-110.735579,68.564674,0.0 
-110.736438,68.565710,0.0 
-110.737725,68.567341,0.0 
-110.742103,68.567591,0.0 
-110.745021,68.568125,0.0 
-110.746394,68.568846,0.0 
-110.747252,68.569473,0.0 
-110.748626,68.568971,0.0 
-110.751286,68.569599,0.0 
-110.751526,68.571160,0.0 
-110.754616,68.570345,0.0 
-110.758135,68.568902,0.0 
-110.759937,68.568337,0.0 
-110.761825,68.568181,0.0 
-110.763027,68.566895,0.0 
-110.766632,68.566769,0.0 
-110.769488,68.565708,0.0 
-110.772578,68.565049,0.0 
-110.776783,68.565206,0.0 
-110.779530,68.566053,0.0 
-110.781161,68.567433,0.0 
-110.780989,68.568656,0.0 
-110.777041,68.570036,0.0 
-110.770432,68.571228,0.0 
-110.763050,68.572952,0.0 
-110.756871,68.573956,0.0 
-110.749489,68.575272,0.0 
-110.747773,68.577059,0.0 
-110.745043,68.577049,0.0 
-110.742554,68.578366,0.0 
-110.738606,68.578241,0.0 
-110.737061,68.576955,0.0 
-110.735688,68.576830,0.0 
-110.733713,68.575701,0.0 
-110.729851,68.574510,0.0 
-110.723070,68.574290,0.0 
-110.719723,68.573632,0.0 
-110.716547,68.574008,0.0 
-110.713114,68.575168,0.0 
-110.708308,68.575921,0.0 
-110.699811,68.576705,0.0 
-110.696549,68.576861,0.0 
-110.693803,68.576705,0.0 
-110.690799,68.576987,0.0 
-110.689425,68.578021,0.0 
-110.686250,68.578209,0.0 
-110.682988,68.578084,0.0 
-110.679898,68.577488,0.0 
-110.678181,68.577394,0.0 
-110.677152,68.576861,0.0 
-110.678181,68.576360,0.0 
-110.681443,68.574479,0.0 
-110.681014,68.573068,0.0 
-110.681958,68.571280,0.0 
-110.682044,68.568521,0.0 
-110.679125,68.566936,0.0 
-110.675177,68.565776,0.0 
-110.671486,68.565337,0.0 
-110.669340,68.565054,0.0 
-110.668139,68.565807,0.0 
-110.666851,68.566309,0.0 
-110.667023,68.567344,0.0 
-110.668310,68.569445,0.0 
-110.668482,68.570261,0.0 
-110.667366,68.571295,0.0 
-110.670285,68.573764,0.0 
-110.672516,68.574547,0.0 
-110.672688,68.575018,0.0 
-110.671229,68.575331,0.0 
-110.669684,68.575958,0.0 
-110.665478,68.576209,0.0 
-110.660688,68.576334,0.0 
-110.653134,68.575990,0.0 
-110.647555,68.575770,0.0 
-110.643779,68.576084,0.0 
-110.642967,68.577526,0.0 
-110.643053,68.579501,0.0 
-110.641422,68.580410,0.0 
-110.640049,68.580786,0.0 
-110.636358,68.580033,0.0 
-110.633354,68.579908,0.0 
-110.631380,68.580002,0.0 
-110.628290,68.579501,0.0 
-110.625458,68.579469,0.0 
-110.625200,68.580504,0.0 
-110.626831,68.581131,0.0 
-110.624379,68.581665,0.0 
-110.626181,68.582919,0.0 
-110.626181,68.583671,0.0 
-110.624465,68.584047,0.0 
-110.622405,68.583796,0.0 
-110.618971,68.584329,0.0 
-110.616997,68.583671,0.0 
-110.613650,68.582699,0.0 
-110.612620,68.582919,0.0 
-110.613135,68.583827,0.0 
-110.613049,68.584109,0.0 
-110.614251,68.585520,0.0 
-110.612534,68.586209,0.0 
-110.607298,68.586961,0.0 
-110.603694,68.587619,0.0 
-110.600689,68.587870,0.0 
-110.600089,68.587118,0.0 
-110.595625,68.586993,0.0 
-110.591849,68.586773,0.0 
-110.590390,68.586240,0.0 
-110.589617,68.585614,0.0 
-110.591677,68.585300,0.0 
-110.592021,68.584235,0.0 
-110.592621,68.582730,0.0 
-110.592621,68.581822,0.0 
-110.593909,68.580568,0.0 
-110.593222,68.579847,0.0 
-110.592879,68.579471,0.0 
-110.588759,68.579972,0.0 
-110.585139,68.579910,0.0 
-110.581277,68.579032,0.0 
-110.579646,68.577872,0.0 
-110.579474,68.576430,0.0 
-110.579474,68.575239,0.0 
-110.580590,68.574518,0.0 
-110.582564,68.573409,0.0 
-110.584366,68.573252,0.0 
-110.589259,68.573377,0.0 
-110.592778,68.573597,0.0 
-110.595782,68.573534,0.0 
-110.596984,68.574036,0.0 
-110.596984,68.575353,0.0 
-110.598357,68.575635,0.0 
-110.599558,68.575384,0.0 
-110.601876,68.573127,0.0 
-110.603507,68.571872,0.0 
-110.606339,68.570837,0.0 
-110.608828,68.570085,0.0 
-110.610888,68.569928,0.0 
-110.614407,68.570116,0.0 
-110.616295,68.570837,0.0 
-110.616210,68.571621,0.0 
-110.617068,68.572531,0.0 
-110.617240,68.573189,0.0 
-110.616381,68.573785,0.0 
-110.617497,68.574475,0.0 
-110.618699,68.574820,0.0 
-110.621531,68.573628,0.0 
-110.620587,68.571590,0.0 
-110.619815,68.569426,0.0 
-110.620501,68.567576,0.0 
-110.619128,68.566572,0.0 
-110.619815,68.565631,0.0 
-110.618953,68.564281,0.0 
-110.617580,68.563590,0.0 
-110.617494,68.561959,0.0 
-110.617923,68.560265,0.0 
-110.618867,68.559638,0.0 
-110.623417,68.556531,0.0 
-110.624876,68.555119,0.0 
-110.626421,68.554241,0.0 
-110.627415,68.552800,0.0 
-110.628874,68.551231,0.0 
-110.631020,68.549944,0.0 
-110.633338,68.549002,0.0 
-110.634196,68.547339,0.0 
-110.635655,68.546805,0.0 
-110.637801,68.544622,0.0 
-110.638316,68.543680,0.0 
-110.639603,68.542864,0.0 
-110.642521,68.542895,0.0 
-110.641320,68.541985,0.0 
-110.639861,68.541168,0.0 
-110.638144,68.540980,0.0 
-110.633423,68.542142,0.0 
-110.629132,68.543712,0.0 
-110.627587,68.544967,0.0 
-110.623381,68.547447,0.0 
-110.622351,68.548703,0.0 
-110.618832,68.550586,0.0 
-110.616343,68.551559,0.0 
-110.611365,68.552312,0.0 
-110.608103,68.552564,0.0 
-110.602524,68.552218,0.0 
-110.594107,68.552554,0.0 
-110.587584,68.552680,0.0 
-110.585524,68.552460,0.0 
-110.582348,68.551958,0.0 
-110.578314,68.552240,0.0 
-110.575396,68.552868,0.0 
-110.574109,68.553966,0.0 
-110.575739,68.555096,0.0 
-110.579430,68.555692,0.0 
-110.578400,68.557751,0.0 
-110.575874,68.560181,0.0 
-110.573470,68.561467,0.0 
-110.572784,68.562941,0.0 
-110.572011,68.563977,0.0 
-110.567119,68.564478,0.0 
-110.562999,68.564165,0.0 
-110.559394,68.563694,0.0 
-110.557248,68.562690,0.0 
-110.556304,68.560965,0.0 
-110.557420,68.560024,0.0 
-110.555618,68.558706,0.0 
-110.552442,68.557137,0.0 
-110.548485,68.556618,0.0 
-110.545395,68.557057,0.0 
-110.542219,68.557810,0.0 
-110.540589,68.557936,0.0 
</coordinates>
