<coordinates>
-114.653510,68.779786,0.0 
-114.647502,68.779320,0.0 
-114.643382,68.779196,0.0 
-114.640463,68.779072,0.0 
-114.637288,68.779165,0.0 
-114.629055,68.778803,0.0 
-114.627338,68.777840,0.0 
-114.624506,68.777591,0.0 
-114.621330,68.776504,0.0 
-114.620214,68.776100,0.0 
-114.614893,68.775385,0.0 
-114.612318,68.775106,0.0 
-114.610258,68.773894,0.0 
-114.609500,68.772146,0.0 
-114.608041,68.770250,0.0 
-114.607698,68.768292,0.0 
-114.605896,68.766334,0.0 
-114.604351,68.763785,0.0 
-114.604007,68.762809,0.0 
-114.601690,68.760881,0.0 
-114.599287,68.759762,0.0 
-114.595682,68.758643,0.0 
-114.593278,68.756683,0.0 
-114.591219,68.755782,0.0 
-114.594566,68.755533,0.0 
-114.597227,68.755097,0.0 
-114.599458,68.755097,0.0 
-114.602033,68.755097,0.0 
-114.605466,68.755097,0.0 
-114.606840,68.754849,0.0 
-114.608814,68.754538,0.0 
-114.610015,68.755066,0.0 
-114.612934,68.755191,0.0 
-114.617054,68.755222,0.0 
-114.620916,68.755315,0.0 
-114.624607,68.755408,0.0 
-114.625379,68.755782,0.0 
-114.628469,68.755502,0.0 
-114.630186,68.755564,0.0 
-114.632589,68.755035,0.0 
-114.632761,68.755626,0.0 
-114.632589,68.757803,0.0 
-114.634082,68.758269,0.0 
-114.636314,68.758176,0.0 
-114.638116,68.758425,0.0 
-114.639833,68.759202,0.0 
-114.640863,68.759793,0.0 
-114.639747,68.760291,0.0 
-114.642665,68.761068,0.0 
-114.648072,68.762405,0.0 
-114.651420,68.763151,0.0 
-114.652536,68.764519,0.0 
-114.654081,68.766167,0.0 
-114.659295,68.767464,0.0 
-114.663586,68.769267,0.0 
-114.667706,68.770945,0.0 
-114.669766,68.771629,0.0 
-114.673113,68.771816,0.0 
-114.675774,68.772251,0.0 
-114.678435,68.772779,0.0 
-114.682040,68.772717,0.0 
-114.685044,68.773307,0.0 
-114.687876,68.773463,0.0 
-114.690280,68.773649,0.0 
-114.695009,68.773703,0.0 
-114.697756,68.773330,0.0 
-114.701275,68.773299,0.0 
-114.700845,68.773734,0.0 
-114.704107,68.774511,0.0 
-114.707369,68.774542,0.0 
-114.709428,68.775536,0.0 
-114.711660,68.775692,0.0 
-114.715265,68.777307,0.0 
-114.714922,68.777805,0.0 
-114.716982,68.778612,0.0 
-114.716295,68.779203,0.0 
-114.714578,68.779109,0.0 
-114.712948,68.778643,0.0 
-114.708399,68.778271,0.0 
-114.702905,68.778209,0.0 
-114.698871,68.778115,0.0 
-114.697412,68.778395,0.0 
-114.692091,68.778612,0.0 
-114.689859,68.778084,0.0 
-114.686340,68.778177,0.0 
-114.680367,68.777556,0.0 
-114.677019,68.777805,0.0 
-114.673329,68.778488,0.0 
-114.669466,68.778737,0.0 
-114.668608,68.779544,0.0 
-114.665861,68.780042,0.0 
-114.664145,68.779544,0.0 
-114.658823,68.779700,0.0 
-114.654180,68.779815,0.0 
</coordinates>
